"","id","loan_amnt","total_pymnt","term","int_rate","grade","emp_length","annual_inc","dti","issue_d","last_pymnt_d","purpose","addr_state","earliest_cr_line","fico_range_low","RETURN","AGE","MATURITY","VINTAGE","PERFORM","CURRENT","PREPAID","MONTH.AGE","NEXT_PAY_DT","SURVIVED","UNEMP.RT_ISS","UNEMP.RT.PAY"
"115","7864587",6625,6877.876526,"36 months",15.61,"C","7 years",70000,11.26,2013-11-01,2014-02-01,"other","CA",2001-12-01,735,0.0127233472201258,92,2016-11-01,2013,1,0,1,"2",2014-01-01,1,8.3,8.1
"116","8566177",5600,7410.138555,"36 months",19.2,"D","10+ years",60000,18.28,2013-11-01,2016-11-01,"credit_card","CA",1995-04-01,660,0.107746342559524,1096,2016-11-01,2013,1,0,0,"2",2014-01-01,1,8.3,8.1
"117","8605883",23500,25037.22902,"36 months",9.67,"B","n/a",53712,28.84,2013-11-01,2014-08-01,"debt_consolidation","CA",2003-04-01,770,0.0218046669503546,273,2016-11-01,2013,1,0,1,"2",2014-01-01,1,8.3,8.1
"118","8366271",11500,13457.10999,"36 months",12.99,"B","9 years",35000,21.88,2013-11-01,2015-07-01,"credit_card","CA",1999-08-01,695,0.0567278257971015,607,2016-11-01,2013,1,0,1,"2",2014-01-01,1,8.3,8.1
"119","7945830",11200,3499.29,"36 months",15.1,"C","6 years",35000,10.29,2013-10-01,2014-07-01,"credit_card","CA",2008-06-01,685,-0.229187797619048,273,2016-10-01,2013,0,0,0,"2",2013-12-01,1,8.5,8.2
"120","7686881",3825,4656.46,"36 months",14.3,"C","3 years",170000,0.42,2013-10-01,2015-12-01,"debt_consolidation","CA",1994-06-01,660,0.0724583877995643,791,2016-10-01,2013,1,0,1,"2",2013-12-01,1,8.5,8.2
"121","7935439",15000,19119.56001,"36 months",19.52,"D","10+ years",96143.65,8.85,2013-10-01,2015-09-01,"debt_consolidation","CA",1990-12-01,660,0.091545778,700,2016-10-01,2013,1,0,1,"2",2013-12-01,1,8.5,8.2
"122","7678594",9450,10589.96811,"36 months",12.99,"B","< 1 year",30000,21.52,2013-10-01,2014-11-01,"debt_consolidation","CA",2008-07-01,665,0.0402105153439153,396,2016-10-01,2013,1,0,1,"2",2013-12-01,1,8.5,8.2
"123","7625673",23850,29995.8,"36 months",15.61,"C","10+ years",75000,30.21,2013-10-01,2016-08-01,"debt_consolidation","CA",1998-12-01,700,0.085895178197065,1035,2016-10-01,2013,1,0,1,"2",2013-12-01,1,8.5,8.2
"124","7645412",2250,2978.152089,"36 months",19.2,"D","10+ years",33000,3.24,2013-10-01,2016-10-01,"other","CA",2005-02-01,685,0.107874383555556,1096,2016-10-01,2013,1,0,0,"2",2013-12-01,1,8.5,8.2
"125","7450181",15000,16168.77973,"36 months",19.52,"D","2 years",80000,9.97,2013-10-01,2014-03-01,"other","CA",2010-05-01,685,0.0259728828888889,151,2016-10-01,2013,1,0,1,"2",2013-12-01,1,8.5,8.2
"126","7456039",10000,11745.07,"36 months",10.99,"B","6 years",45000,19.68,2013-10-01,2016-05-01,"debt_consolidation","CA",2000-12-01,715,0.058169,943,2016-10-01,2013,1,0,1,"2",2013-12-01,1,8.5,8.2
"127","7365945",10000,10803.36036,"36 months",9.99,"B","10+ years",75000,14.58,2013-10-01,2014-09-01,"debt_consolidation","CA",2003-02-01,690,0.0267786786666667,335,2016-10-01,2013,1,0,1,"2",2013-12-01,1,8.5,8.2
"128","7389551",10000,1915.02,"36 months",9.25,"A","10+ years",80000,16.07,2013-09-01,2014-04-01,"home_improvement","CA",1984-09-01,750,-0.269499333333333,212,2016-09-01,2013,0,0,0,"2",2013-11-01,1,8.6,8.3
"129","7304691",15000,17154.74001,"36 months",10.99,"B","7 years",55000,13.9,2013-09-01,2015-05-01,"credit_card","CA",2005-09-01,675,0.0478831113333333,607,2016-09-01,2013,1,0,1,"2",2013-11-01,1,8.6,8.3
"130","7375626",6500,6600.48,"36 months",18.55,"D","10+ years",90000,5.12,2013-09-01,2013-10-01,"debt_consolidation","CA",1982-03-01,675,0.00515282051282047,30,2016-09-01,2013,1,0,1,"2",2013-11-01,0,8.6,8.3
"131","6975053",8500,10543.05899,"36 months",14.33,"C","10+ years",110000,9.96,2013-09-01,2016-10-01,"debt_consolidation","CA",2000-02-01,660,0.0801199603921568,1126,2016-09-01,2013,1,0,0,"2",2013-11-01,1,8.6,8.3
"132","7081557",21000,22032.26401,"36 months",12.35,"B","< 1 year",60000,15.12,2013-09-01,2014-02-01,"debt_consolidation","CA",2005-05-01,680,0.016385143015873,153,2016-09-01,2013,1,0,1,"2",2013-11-01,1,8.6,8.3
"133","7101394",3000,3921.53,"36 months",18.85,"D","8 years",75000,21.98,2013-09-01,2016-03-01,"debt_consolidation","CA",1998-06-01,715,0.102392222222222,912,2016-09-01,2013,1,0,1,"2",2013-11-01,1,8.6,8.3
"134","7051693",4200,4858.188203,"36 months",9.71,"B","1 year",30000,12.84,2013-09-01,2016-09-01,"major_purchase","CA",2004-06-01,765,0.0522371589682539,1096,2016-09-01,2013,1,0,0,"2",2013-11-01,1,8.6,8.3
"135","7051509",9600,11652.90169,"36 months",13.05,"B","10+ years",67000,15.98,2013-09-01,2016-09-01,"debt_consolidation","CA",2005-12-01,675,0.0712813086805556,1096,2016-09-01,2013,1,0,0,"2",2013-11-01,1,8.6,8.3
"136","6878160",10000,11811.33,"36 months",11.55,"B","6 years",65000,15.95,2013-09-01,2016-02-01,"credit_card","CA",1999-11-01,730,0.0603776666666667,883,2016-09-01,2013,1,0,1,"2",2013-11-01,1,8.6,8.3
"137","7005838",10000,12197.87,"36 months",16.78,"C","9 years",67700,22.76,2013-09-01,2015-05-01,"debt_consolidation","CA",2002-02-01,690,0.0732623333333334,607,2016-09-01,2013,1,0,1,"2",2013-11-01,1,8.6,8.3
"138","6885380",19000,22406.09001,"36 months",11.55,"B","3 years",60000,2.68,2013-09-01,2016-01-01,"wedding","CA",2007-08-01,750,0.0597559650877193,852,2016-09-01,2013,1,0,1,"2",2013-11-01,1,8.6,8.3
"139","6937587",18800,22517.79999,"36 months",13.05,"B","5 years",1e+05,8.35,2013-09-01,2015-11-01,"credit_card","CA",2000-01-01,680,0.0659184395390071,791,2016-09-01,2013,1,0,1,"2",2013-11-01,1,8.6,8.3
"140","6820032",7200,8709.079998,"36 months",13.68,"C","10+ years",71000,15.5,2013-08-01,2015-12-01,"other","CA",1980-08-01,700,0.0698648147222222,852,2016-08-01,2013,1,0,1,"2",2013-10-01,1,8.7,8.5
"141","6829026",21250,23662.36001,"36 months",7.9,"A","8 years",121520,10.04,2013-08-01,2015-10-01,"debt_consolidation","CA",1995-01-01,745,0.0378409413333333,791,2016-08-01,2013,1,0,1,"2",2013-10-01,1,8.7,8.5
"142","6837647",24000,27042.71153,"36 months",7.9,"A","10+ years",1e+05,6.96,2013-08-01,2016-09-01,"credit_card","CA",1991-10-01,695,0.0422598823611111,1127,2016-08-01,2013,1,0,0,"2",2013-10-01,1,8.7,8.5
"143","6826873",4000,2508,"36 months",11.55,"B","10+ years",55000,8.31,2013-09-01,2015-04-01,"debt_consolidation","CA",1999-11-01,665,-0.124333333333333,577,2016-09-01,2013,0,0,0,"2",2013-11-01,1,8.6,8.3
"144","6835432",8875,9769.189999,"36 months",7.9,"A","5 years",27000,10.53,2013-08-01,2015-04-01,"debt_consolidation","CA",2001-10-01,725,0.0335846009014085,608,2016-08-01,2013,1,0,1,"2",2013-10-01,1,8.7,8.5
"145","6765226",8000,9560.637544,"36 months",19.52,"D","n/a",45000,18.93,2013-09-01,2014-11-01,"other","CA",1995-06-01,675,0.0650265643333333,426,2016-09-01,2013,1,0,1,"2",2013-11-01,1,8.6,8.3
"146","6729205",1600,2089.547991,"36 months",18.25,"D","7 years",32000,21.68,2013-08-01,2016-08-01,"debt_consolidation","CA",2005-09-01,665,0.101989164791667,1096,2016-08-01,2013,1,0,0,"2",2013-10-01,1,8.7,8.5
"147","6644565",8325,8434.61546,"36 months",14.33,"C","6 years",24000,29.1,2013-08-01,2013-11-01,"debt_consolidation","CA",2003-02-01,670,0.00438900740740748,92,2016-08-01,2013,1,0,1,"2",2013-10-01,1,8.7,8.5
"148","6396082",6250,7040.280691,"36 months",7.9,"A","n/a",22547,16.92,2013-08-01,2016-08-01,"debt_consolidation","CA",1987-01-01,720,0.04214830352,1096,2016-08-01,2013,1,0,0,"2",2013-10-01,1,8.7,8.5
"149","6288263",6000,7102.82,"36 months",15.22,"C","10+ years",60000,22.04,2013-08-01,2015-02-01,"debt_consolidation","CA",1987-06-01,675,0.0612677777777778,549,2016-08-01,2013,1,0,1,"2",2013-10-01,1,8.7,8.5
"150","6386112",15000,16827.09309,"36 months",7.62,"A","10+ years",55000,12.6,2013-08-01,2016-08-01,"credit_card","CA",1992-01-01,705,0.0406020686666666,1096,2016-08-01,2013,1,0,0,"2",2013-10-01,1,8.7,8.5
"151","6309947",8500,10317.66851,"36 months",13.05,"B","10+ years",26208,11.86,2013-07-01,2016-07-01,"home_improvement","CA",1989-02-01,700,0.0712811180392157,1096,2016-07-01,2013,1,0,0,"2",2013-09-01,1,8.8,8.6
"152","6255682",5000,6317.6,"36 months",15.88,"C","8 years",49000,5.83,2013-07-01,2016-07-01,"other","CA",1995-03-01,705,0.08784,1096,2016-07-01,2013,1,0,0,"2",2013-09-01,1,8.8,8.6
"153","6265101",15000,20318.8944,"36 months",20.8,"E","10+ years",60000,26.21,2013-07-01,2016-08-01,"credit_card","CA",1998-12-01,680,0.118197653333333,1127,2016-07-01,2013,1,0,0,"2",2013-09-01,1,8.8,8.6
"154","6190851",35000,38782.78746,"36 months",17.56,"D","8 years",85000,29.97,2013-08-01,2014-04-01,"house","CA",1998-03-01,730,0.0360265472380953,243,2016-08-01,2013,1,0,1,"2",2013-10-01,1,8.7,8.5
"155","6190778",8000,9049.73,"36 months",8.9,"A","8 years",49000,23.52,2013-07-01,2015-09-01,"debt_consolidation","CA",2003-04-01,700,0.04373875,792,2016-07-01,2013,1,0,1,"2",2013-09-01,1,8.8,8.6
"156","5937833",18000,18883.12753,"36 months",12.35,"B","2 years",103721,5.93,2013-07-01,2013-12-01,"debt_consolidation","CA",1999-12-01,695,0.0163542135185186,153,2016-07-01,2013,1,0,1,"2",2013-09-01,1,8.8,8.6
"157","5984813",10000,12017.40075,"36 months",12.35,"B","8 years",41000,18.24,2013-07-01,2016-07-01,"debt_consolidation","CA",2001-05-01,705,0.0672466916666667,1096,2016-07-01,2013,1,0,0,"2",2013-09-01,1,8.8,8.6
"158","6177575",20000,21913.55192,"36 months",6.03,"A","8 years",115000,13.04,2013-07-01,2016-07-01,"home_improvement","CA",1994-06-01,785,0.031892532,1096,2016-07-01,2013,1,0,0,"2",2013-09-01,1,8.8,8.6
"159","6155633",10800,11764.14,"36 months",6.62,"A","9 years",88000,22.06,2013-07-01,2015-05-01,"credit_card","CA",2000-12-01,780,0.0297574074074074,669,2016-07-01,2013,1,0,1,"2",2013-09-01,1,8.8,8.6
"160","6177610",7750,9792.272445,"36 months",15.88,"C","1 year",28000,23.06,2013-07-01,2016-07-01,"car","CA",2006-08-01,675,0.0878396750537635,1096,2016-07-01,2013,1,0,0,"2",2013-09-01,1,8.8,8.6
"161","6206892",9000,10815.64606,"36 months",12.35,"B","n/a",42804,27.59,2013-07-01,2016-07-01,"other","CA",1986-02-01,740,0.0672461503703704,1096,2016-07-01,2013,1,0,0,"2",2013-09-01,1,8.8,8.6
"162","6206028",6000,6940.324845,"36 months",9.71,"B","6 years",32000,14.63,2013-07-01,2016-07-01,"debt_consolidation","CA",1999-11-01,690,0.0522402691666667,1096,2016-07-01,2013,1,0,0,"2",2013-09-01,1,8.8,8.6
"163","6165576",24000,26296.27574,"36 months",6.03,"A","10+ years",86000,24.84,2013-07-01,2016-07-01,"credit_card","CA",1993-06-01,760,0.0318927186111111,1096,2016-07-01,2013,1,0,0,"2",2013-09-01,1,8.8,8.6
"164","5934780",10000,11495.25,"36 months",11.55,"B","10+ years",85000,13.28,2013-07-01,2015-03-01,"credit_card","CA",1988-06-01,710,0.0498416666666666,608,2016-07-01,2013,1,0,1,"2",2013-09-01,1,8.8,8.6
"165","5769515",10000,11211.66,"36 months",8.9,"A","4 years",48000,7.48,2013-06-01,2015-06-01,"debt_consolidation","CA",1985-08-01,710,0.0403886666666666,730,2016-06-01,2013,1,0,1,"2",2013-08-01,1,8.9,8.7
"166","5765504",17600,19181.55999,"36 months",6.03,"A","6 years",120000,7.88,2013-06-01,2015-09-01,"debt_consolidation","CA",1996-09-01,745,0.029953787689394,822,2016-06-01,2013,1,0,1,"2",2013-08-01,1,8.9,8.7
"167","5616226",16000,19096.02,"36 months",13.11,"B","10+ years",85000,14.36,2013-06-01,2015-10-01,"debt_consolidation","CA",2003-08-01,710,0.0645004166666667,852,2016-06-01,2013,1,0,1,"2",2013-08-01,1,8.9,8.7
"168","5424835",5125,3644.66,"36 months",15.8,"C","n/a",21916,26.34,2013-06-01,2014-12-01,"home_improvement","CA",2001-02-01,690,-0.0962822764227643,548,2016-06-01,2013,0,0,0,"2",2013-08-01,1,8.9,8.7
"169","5165970",7000,8115.410002,"36 months",14.33,"C","3 years",30000,4.96,2013-05-01,2014-10-01,"debt_consolidation","CA",2007-09-01,670,0.0531147619999999,518,2016-05-01,2013,1,0,1,"2",2013-07-01,1,9,8.8
"170","5027972",17500,6709.6,"36 months",13.11,"B","< 1 year",41600,18,2013-05-01,2014-02-01,"debt_consolidation","CA",2003-01-01,675,-0.205531428571429,276,2016-05-01,2013,0,0,0,"2",2013-07-01,1,9,8.8
"171","4924768",11700,14034.01999,"36 months",12.12,"B","7 years",35000,31.78,2013-05-01,2016-02-01,"car","CA",2007-08-01,705,0.066496296011396,1006,2016-05-01,2013,1,0,1,"2",2013-07-01,1,9,8.8
"172","5174677",13200,15588.94127,"36 months",11.14,"B","< 1 year",86400,13.29,2013-05-01,2016-05-01,"debt_consolidation","CA",2002-02-01,680,0.0603267997474747,1096,2016-05-01,2013,1,0,0,"2",2013-07-01,1,9,8.8
"173","5085133",10000,12456.11254,"36 months",21.98,"E","6 years",54000,12.38,2013-05-01,2014-10-01,"debt_consolidation","CA",2000-03-01,665,0.081870418,518,2016-05-01,2013,1,0,1,"2",2013-07-01,1,9,8.8
"174","5031388",12000,13971.88884,"36 months",10.16,"B","8 years",90000,8.77,2013-05-01,2016-05-01,"debt_consolidation","CA",2000-11-01,720,0.05477469,1096,2016-05-01,2013,1,0,0,"2",2013-07-01,1,9,8.8
"175","4568668",6625,7686.889999,"36 months",11.14,"B","7 years",55000,14.01,2013-05-01,2015-05-01,"home_improvement","CA",1997-08-01,665,0.0534284276226415,730,2016-05-01,2013,1,0,1,"2",2013-07-01,1,9,8.8
"176","4775492",10000,3243.42,"36 months",17.77,"D","n/a",68688,20.53,2013-05-01,2014-02-01,"credit_card","CA",2000-12-01,670,-0.225219333333333,276,2016-05-01,2013,0,0,0,"2",2013-07-01,1,9,8.8
"177","4804709",35000,21239.9,"36 months",17.77,"D","5 years",264000,16.24,2013-05-01,2014-06-01,"home_improvement","CA",1991-06-01,730,-0.131048571428571,396,2016-05-01,2013,0,0,0,"2",2013-07-01,1,9,8.8
"178","4374613",16550,19823.22333,"36 months",12.12,"B","3 years",110000,5.61,2013-04-01,2016-04-01,"debt_consolidation","CA",1996-01-01,715,0.0659259482376637,1096,2016-04-01,2013,1,0,0,"2",2013-06-01,1,9.1,8.9
"179","4307285",13700,14590.51615,"36 months",12.12,"B","6 years",42500,23.24,2013-04-01,2014-10-01,"credit_card","CA",1998-05-01,680,0.0216670596107056,548,2016-04-01,2013,1,0,1,"2",2013-06-01,1,9.1,8.9
"180","4286868",8400,10601.55821,"36 months",15.8,"C","8 years",70000,9.03,2013-04-01,2016-04-01,"debt_consolidation","CA",2003-09-01,675,0.087363421031746,1096,2016-04-01,2013,1,0,0,"2",2013-06-01,1,9.1,8.9
"181","3637990",20000,22159.22,"36 months",7.62,"A","1 year",70000,14.01,2013-03-01,2015-03-01,"debt_consolidation","CA",1998-05-01,745,0.035987,730,2016-03-01,2013,1,0,1,"2",2013-05-01,1,9.2,9
"182","3157766",4450,5285.744115,"36 months",16.29,"C","10+ years",50000,5.64,2013-03-01,2014-08-01,"debt_consolidation","CA",1994-08-01,665,0.0626025554307116,518,2016-03-01,2013,1,0,1,"2",2013-05-01,1,9.2,9
"183","3526785",8500,10801.84619,"36 months",16.29,"C","4 years",50000,24.31,2013-03-01,2016-03-01,"credit_card","CA",2002-04-01,670,0.0902684780392157,1096,2016-03-01,2013,1,0,0,"2",2013-05-01,1,9.2,9
"184","3369129",7200,9434.426622,"36 months",18.49,"D","6 years",65000,24.86,2013-02-01,2016-03-01,"wedding","CA",1995-11-01,695,0.103445676944445,1124,2016-02-01,2013,1,0,0,"2",2013-04-01,1,9.3,9.1
"185","3374860",16100,19559.70667,"36 months",13.11,"B","< 1 year",36031.32,16.82,2013-03-01,2016-03-01,"credit_card","CA",1999-01-01,700,0.0716295376811594,1096,2016-03-01,2013,1,0,0,"2",2013-05-01,1,9.2,9
"186","3381772",21000,22377.1433,"36 months",7.62,"A","7 years",166000,16.8,2013-03-01,2014-03-01,"debt_consolidation","CA",1990-09-01,695,0.0218594174603174,365,2016-03-01,2013,1,0,1,"2",2013-05-01,1,9.2,9
"187","3380485",10000,11311.40078,"36 months",14.09,"B","< 1 year",96000,9.39,2013-02-01,2014-03-01,"debt_consolidation","CA",1999-07-01,660,0.0437133593333333,393,2016-02-01,2013,1,0,1,"2",2013-04-01,1,9.3,9.1
"188","3377440",16000,19148.54,"36 months",12.12,"B","10+ years",98000,16.13,2013-02-01,2015-12-01,"debt_consolidation","CA",1996-11-01,680,0.0655945833333333,1033,2016-02-01,2013,1,0,1,"2",2013-04-01,1,9.3,9.1
"189","3357313",14650,17057.33366,"36 months",10.16,"B","10+ years",90000,27.65,2013-02-01,2016-02-01,"credit_card","CA",1996-12-01,705,0.0547743722411832,1095,2016-02-01,2013,1,0,0,"2",2013-04-01,1,9.3,9.1
"190","3349221",10600,12379.44541,"36 months",13.11,"B","6 years",60000,11.32,2013-02-01,2014-10-01,"debt_consolidation","CA",2000-04-01,680,0.0559574028301887,607,2016-02-01,2013,1,0,1,"2",2013-04-01,1,9.3,9.1
"191","3292046",10000,11977.77039,"36 months",12.12,"B","10+ years",39187.33,8.24,2013-02-01,2016-03-01,"credit_card","CA",1997-10-01,700,0.0659256796666667,1124,2016-02-01,2013,1,0,0,"2",2013-04-01,1,9.3,9.1
"192","2827538",3000,3208.626062,"36 months",21.49,"E","10+ years",52000,10.36,2013-02-01,2013-06-01,"medical","CA",1985-09-01,660,0.0231806735555555,120,2016-02-01,2013,1,0,1,"2",2013-04-01,1,9.3,9.1
"193","3289702",28000,31540.56308,"36 months",7.9,"A","10+ years",112000,13.26,2013-02-01,2016-02-01,"credit_card","CA",2000-02-01,720,0.0421495604761905,1095,2016-02-01,2013,1,0,0,"2",2013-04-01,1,9.3,9.1
"194","3024579",6000,5562.81,"36 months",14.33,"C","n/a",34760,20.58,2013-02-01,2015-05-01,"credit_card","CA",1994-02-01,665,-0.0242883333333333,819,2016-02-01,2013,0,0,0,"2",2013-04-01,1,9.3,9.1
"195","3160491",15050,16784.38578,"36 months",10.16,"B","9 years",42000,15.26,2013-02-01,2014-07-01,"debt_consolidation","CA",2001-01-01,725,0.0384138600221484,515,2016-02-01,2013,1,0,1,"2",2013-04-01,1,9.3,9.1
"196","3195840",18200,20106.6433,"36 months",8.9,"A","10+ years",75000,5.73,2013-02-01,2014-08-01,"debt_consolidation","CA",1994-03-01,725,0.034920206959707,546,2016-02-01,2013,1,0,1,"2",2013-04-01,1,9.3,9.1
"197","3185188",1950,2464.3,"36 months",16.29,"C","7 years",30000,34.68,2013-01-01,2015-07-01,"debt_consolidation","CA",2006-07-01,685,0.0879145299145299,911,2016-01-01,2013,1,0,1,"2",2013-03-01,1,9.5,9.2
"198","3095393",25000,28161.21225,"36 months",7.9,"A","3 years",126600,19.15,2013-01-01,2016-01-01,"debt_consolidation","CA",1991-07-01,730,0.0421494966666667,1095,2016-01-01,2013,1,0,0,"2",2013-03-01,1,9.5,9.2
"199","3057716",3000,3961.50751,"36 months",19.05,"D","10+ years",85395,28.74,2013-01-01,2016-01-01,"other","CA",1984-02-01,660,0.106834167777778,1095,2016-01-01,2013,1,0,0,"2",2013-03-01,1,9.5,9.2
"200","3066975",20000,9824.84,"36 months",11.14,"B","6 years",65000,9.18,2013-01-01,2014-01-01,"debt_consolidation","CA",1995-07-01,715,-0.169586,365,2016-01-01,2013,0,0,0,"2",2013-03-01,1,9.5,9.2
"201","10137481",5050,5520.9,"36 months",8.9,"A","< 1 year",60000,12.08,2013-12-01,2016-02-01,"credit_card","CA",2000-08-01,700,0.031082508250825,792,2016-12-01,2013,1,0,1,"3",2014-03-01,1,8.2,7.9
"202","10124568",9600,11719.12001,"36 months",14.47,"C","7 years",95000,4.61,2013-12-01,2016-03-01,"credit_card","CA",2006-09-01,670,0.0735805559027778,821,2016-12-01,2013,1,0,1,"3",2014-03-01,1,8.2,7.9
"203","9788204",12000,13225.07924,"36 months",14.98,"C","10+ years",85000,22.01,2013-12-01,2014-09-01,"debt_consolidation","CA",1991-05-01,660,0.0340299788888888,274,2016-12-01,2013,1,0,1,"3",2014-03-01,1,8.2,7.9
"204","8989049",18000,20576.07014,"36 months",8.9,"A","3 years",150000,21.79,2013-12-01,2016-12-01,"debt_consolidation","CA",1997-03-01,715,0.0477050025925926,1096,2016-12-01,2013,1,0,0,"3",2014-03-01,1,8.2,7.9
"205","9634687",20000,23211.19,"36 months",16.24,"C","7 years",68377,29.48,2013-12-01,2015-01-01,"debt_consolidation","CA",1997-05-01,675,0.0535198333333333,396,2016-12-01,2013,1,0,1,"3",2014-03-01,1,8.2,7.9
"206","9115322",8950,4513.2,"36 months",12.99,"B","5 years",48960,12.03,2013-12-01,2014-12-01,"credit_card","CA",2002-10-01,660,-0.165243947858473,365,2016-12-01,2013,0,0,0,"3",2014-03-01,1,8.2,7.9
"207","9124916",7750,8808.650006,"36 months",9.67,"B","n/a",27000,26.36,2013-12-01,2015-12-01,"credit_card","CA",1996-09-01,730,0.0455333335913978,730,2016-12-01,2013,1,0,1,"3",2014-03-01,1,8.2,7.9
"208","8648385",15000,9427.83,"36 months",10.99,"B","6 years",56000,30.6,2013-12-01,2015-05-01,"debt_consolidation","CA",1994-04-01,690,-0.123826,516,2016-12-01,2013,0,0,0,"3",2014-03-01,1,8.2,7.9
"209","9077535",10000,12246.29033,"36 months",13.67,"B","9 years",120000,14.4,2013-11-01,2016-12-01,"small_business","CA",1993-07-01,700,0.0748763443333333,1126,2016-11-01,2013,1,0,0,"3",2014-02-01,1,8.3,8
"210","9077442",3600,4634.72039,"36 months",17.1,"C","10+ years",125000,5.78,2013-12-01,2016-12-01,"debt_consolidation","CA",1997-06-01,665,0.0958074435185186,1096,2016-12-01,2013,1,0,0,"3",2014-03-01,1,8.2,7.9
"211","8990491",20000,23474.82,"36 months",17.76,"D","7 years",110000,16.94,2013-11-01,2014-12-01,"debt_consolidation","CA",2001-03-01,680,0.0579136666666666,395,2016-11-01,2013,1,0,1,"3",2014-02-01,1,8.3,8
"212","8835730",14000,16904.63001,"36 months",12.99,"B","7 years",75500,4.31,2013-11-01,2016-05-01,"debt_consolidation","CA",2000-09-01,695,0.0691578573809524,912,2016-11-01,2013,1,0,1,"3",2014-02-01,1,8.3,8
"213","8638666",35000,40059.90355,"36 months",8.9,"A","10+ years",260000,11.23,2013-11-01,2016-12-01,"credit_card","CA",1988-02-01,755,0.0481895576190476,1126,2016-11-01,2013,1,0,0,"3",2014-02-01,1,8.3,8
"214","8524713",26000,30778.97,"36 months",17.76,"D","3 years",77000,15.9,2013-11-01,2015-01-01,"debt_consolidation","CA",1999-02-01,690,0.0612688461538462,426,2016-11-01,2013,1,0,1,"3",2014-02-01,1,8.3,8
"215","7864587",6625,6877.876526,"36 months",15.61,"C","7 years",70000,11.26,2013-11-01,2014-02-01,"other","CA",2001-12-01,735,0.0127233472201258,92,2016-11-01,2013,1,0,1,"3",2014-02-01,1,8.3,8
"216","8566177",5600,7410.138555,"36 months",19.2,"D","10+ years",60000,18.28,2013-11-01,2016-11-01,"credit_card","CA",1995-04-01,660,0.107746342559524,1096,2016-11-01,2013,1,0,0,"3",2014-02-01,1,8.3,8
"217","8605883",23500,25037.22902,"36 months",9.67,"B","n/a",53712,28.84,2013-11-01,2014-08-01,"debt_consolidation","CA",2003-04-01,770,0.0218046669503546,273,2016-11-01,2013,1,0,1,"3",2014-02-01,1,8.3,8
"218","8366271",11500,13457.10999,"36 months",12.99,"B","9 years",35000,21.88,2013-11-01,2015-07-01,"credit_card","CA",1999-08-01,695,0.0567278257971015,607,2016-11-01,2013,1,0,1,"3",2014-02-01,1,8.3,8
"219","7945830",11200,3499.29,"36 months",15.1,"C","6 years",35000,10.29,2013-10-01,2014-07-01,"credit_card","CA",2008-06-01,685,-0.229187797619048,273,2016-10-01,2013,0,0,0,"3",2014-01-01,1,8.5,8.1
"220","7686881",3825,4656.46,"36 months",14.3,"C","3 years",170000,0.42,2013-10-01,2015-12-01,"debt_consolidation","CA",1994-06-01,660,0.0724583877995643,791,2016-10-01,2013,1,0,1,"3",2014-01-01,1,8.5,8.1
